State,variable_detailed,variatble_type,value,file
Pennsylvania,hispanic_proportion,DNA_collection_breakdown,0.097,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,white_proportion,DNA_collection_breakdown,0.497,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,black,DNA_collection_breakdown,4159,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,hispanic,DNA_collection_breakdown,991,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,white,DNA_collection_breakdown,5088,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,black_proportion,state_demographic,0.117,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,hispanic_proportion,state_demographic,0.068,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,asian_proportion,state_demographic,0.034,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,native_american_proportion,state_demographic,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,white_proportion,state_demographic,0.774,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,black_proportion,population_data_collected,0.003,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,hispanic_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Pennsylvania,white_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,black_proportion,DNA_collection_breakdown,0.254,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,hispanic_proportion,DNA_collection_breakdown,0.203,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,white_proportion,DNA_collection_breakdown,0.543,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,black,DNA_collection_breakdown,3672,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,hispanic,DNA_collection_breakdown,2941,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,white,DNA_collection_breakdown,7852,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,black_proportion,state_demographic,0.079,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,hispanic_proportion,state_demographic,0.144,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,asian_proportion,state_demographic,0.036,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,native_american_proportion,state_demographic,0.01,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,white_proportion,state_demographic,0.739,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,black_proportion,population_data_collected,0.044,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,hispanic_proportion,population_data_collected,0.019,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Rhode_Island,white_proportion,population_data_collected,0.01,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,black_proportion,DNA_collection_breakdown,0.54,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,white_proportion,DNA_collection_breakdown,0.46,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,black,DNA_collection_breakdown,3752,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,white,DNA_collection_breakdown,3203,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,black_proportion,state_demographic,0.276,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,hispanic_proportion,state_demographic,0.055,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,asian_proportion,state_demographic,0.016,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,native_american_proportion,state_demographic,0.005,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,white_proportion,state_demographic,0.638,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,black_proportion,population_data_collected,0.003,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Carolina,white_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,black_proportion,DNA_collection_breakdown,0.073,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,asian_proportion,DNA_collection_breakdown,0.007,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,native_american_proportion,DNA_collection_breakdown,0.296,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,white_proportion,DNA_collection_breakdown,0.625,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,black,DNA_collection_breakdown,2961,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,asian,DNA_collection_breakdown,287,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,native_american,DNA_collection_breakdown,12028,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,white,DNA_collection_breakdown,25411,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,black_proportion,state_demographic,0.018,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,hispanic_proportion,state_demographic,0.036,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,asian_proportion,state_demographic,0.014,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,native_american_proportion,state_demographic,0.089,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,white_proportion,state_demographic,0.829,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,black_proportion,population_data_collected,0.19,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,asian_proportion,population_data_collected,0.024,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,native_american_proportion,population_data_collected,0.156,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
South_Dakota,white_proportion,population_data_collected,0.035,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,black_proportion,DNA_collection_breakdown,0.359,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,hispanic_proportion,DNA_collection_breakdown,0.005,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,asian_proportion,DNA_collection_breakdown,0.003,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,native_american_proportion,DNA_collection_breakdown,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,white_proportion,DNA_collection_breakdown,0.632,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,black,DNA_collection_breakdown,14544,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,hispanic,DNA_collection_breakdown,213,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,asian,DNA_collection_breakdown,127,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,native_american,DNA_collection_breakdown,40,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,white,DNA_collection_breakdown,25620,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,black_proportion,state_demographic,0.171,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,hispanic_proportion,state_demographic,0.052,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,asian_proportion,state_demographic,0.018,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,native_american_proportion,state_demographic,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,white_proportion,state_demographic,0.744,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,black_proportion,population_data_collected,0.013,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,hispanic_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,asian_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,native_american_proportion,population_data_collected,0.002,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Tennessee,white_proportion,population_data_collected,0.005,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,black_proportion,DNA_collection_breakdown,0.312,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,hispanic_proportion,DNA_collection_breakdown,0.328,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,white_proportion,DNA_collection_breakdown,0.36,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,black,DNA_collection_breakdown,22169,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,hispanic,DNA_collection_breakdown,23267,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,white,DNA_collection_breakdown,25519,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,black_proportion,state_demographic,0.125,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,hispanic_proportion,state_demographic,0.388,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,asian_proportion,state_demographic,0.047,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,native_american_proportion,state_demographic,0.01,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,white_proportion,state_demographic,0.43,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,black_proportion,population_data_collected,0.006,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,hispanic_proportion,population_data_collected,0.002,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Texas,white_proportion,population_data_collected,0.002,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,black_proportion,DNA_collection_breakdown,0.054,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,hispanic_proportion,DNA_collection_breakdown,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,asian_proportion,DNA_collection_breakdown,0.024,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,native_american_proportion,DNA_collection_breakdown,0.059,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,white_proportion,DNA_collection_breakdown,0.862,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,black,DNA_collection_breakdown,5993,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,hispanic,DNA_collection_breakdown,141,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,asian,DNA_collection_breakdown,2597,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,native_american,DNA_collection_breakdown,6466,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,white,DNA_collection_breakdown,94992,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,black_proportion,state_demographic,0.013,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,hispanic_proportion,state_demographic,0.137,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,asian_proportion,state_demographic,0.025,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,native_american_proportion,state_demographic,0.015,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,white_proportion,state_demographic,0.79,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,black_proportion,population_data_collected,0.15,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,hispanic_proportion,population_data_collected,0.0003,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,asian_proportion,population_data_collected,0.034,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,native_american_proportion,population_data_collected,0.141,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Utah,white_proportion,population_data_collected,0.039,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,black_proportion,DNA_collection_breakdown,0.107,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,asian_proportion,DNA_collection_breakdown,0.009,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,native_american_proportion,DNA_collection_breakdown,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,white_proportion,DNA_collection_breakdown,0.88,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,black,DNA_collection_breakdown,295,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,asian,DNA_collection_breakdown,25,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,native_american,DNA_collection_breakdown,11,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,white,DNA_collection_breakdown,2423,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,black_proportion,state_demographic,0.013,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,hispanic_proportion,state_demographic,0.018,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,asian_proportion,state_demographic,0.016,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,native_american_proportion,state_demographic,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,white_proportion,state_demographic,0.933,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,black_proportion,population_data_collected,0.036,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,asian_proportion,population_data_collected,0.003,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,native_american_proportion,population_data_collected,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Vermont,white_proportion,population_data_collected,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,black_proportion,DNA_collection_breakdown,0.505,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,hispanic_proportion,DNA_collection_breakdown,0.024,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,white_proportion,DNA_collection_breakdown,0.471,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,black,DNA_collection_breakdown,6249,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,hispanic,DNA_collection_breakdown,294,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,white,DNA_collection_breakdown,5836,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,black_proportion,state_demographic,0.197,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,hispanic_proportion,state_demographic,0.09,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,asian_proportion,state_demographic,0.065,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,native_american_proportion,state_demographic,0.005,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,white_proportion,state_demographic,0.627,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,black_proportion,population_data_collected,0.004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,hispanic_proportion,population_data_collected,0.0004,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Virginia,white_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,black_proportion,DNA_collection_breakdown,0.186,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,hispanic_proportion,DNA_collection_breakdown,0.144,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,native_american_proportion,DNA_collection_breakdown,0.052,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,white_proportion,DNA_collection_breakdown,0.619,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,black,DNA_collection_breakdown,1376,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,hispanic,DNA_collection_breakdown,1070,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,native_american,DNA_collection_breakdown,382,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,white,DNA_collection_breakdown,4585,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,black_proportion,state_demographic,0.041,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,hispanic_proportion,state_demographic,0.124,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,asian_proportion,state_demographic,0.084,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,native_american_proportion,state_demographic,0.019,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,white_proportion,state_demographic,0.698,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,black_proportion,population_data_collected,0.005,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,hispanic_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,native_american_proportion,population_data_collected,0.003,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Washington,white_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,black_proportion,DNA_collection_breakdown,0.28,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,hispanic_proportion,DNA_collection_breakdown,0.06,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,native_american_proportion,DNA_collection_breakdown,0.01,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,white_proportion,DNA_collection_breakdown,0.65,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,black,DNA_collection_breakdown,955,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,hispanic,DNA_collection_breakdown,205,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,native_american,DNA_collection_breakdown,34,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,white,DNA_collection_breakdown,2218,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,black_proportion,state_demographic,0.036,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,hispanic_proportion,state_demographic,0.015,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,asian_proportion,state_demographic,0.008,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,native_american_proportion,state_demographic,0.002,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,white_proportion,state_demographic,0.923,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,black_proportion,population_data_collected,0.015,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,hispanic_proportion,population_data_collected,0.008,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,native_american_proportion,population_data_collected,0.009,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
West_Virginia,white_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,black_proportion,DNA_collection_breakdown,0.373,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,asian_proportion,DNA_collection_breakdown,0.012,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,native_american_proportion,DNA_collection_breakdown,0.051,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
