allele,marker,frequency,population
15.4,vWA,0,all
16,CSF1PO,0,all
16,D10S1248,0.107142857142857,all
16,D12S391,0.0405405405405405,all
16,D13S317,0,all
16,D16S539,0,all
16,D18S51,0.148166023166023,all
16,D19S433,0.027992277992278,all
16,D1S1656,0.142374517374517,all
16,D21S11,0,all
16,D22S1045,0.297297297297297,all
16,D2S1338,0.0400579150579151,all
16,D2S441,0.000965250965250965,all
16,D3S1358,0.282818532818533,all
16,D5S818,0,all
16,D6S1043,0.00772200772200772,all
16,D7S820,0,all
16,D8S1179,0.0487451737451737,all
16,F13A01,0.00337837837837838,all
16,F13B,0,all
16,FESFPS,0,all
16,FGA,0,all
16,LPL,0,all
16,Penta_C,0.000965250965250965,all
16,Penta_D,0.00193236714975845,all
16,Penta_E,0.0506756756756757,all
16,SE33,0.0487451737451737,all
16,TH01,0,all
16,TPOX,0,all
16,vWA,0.230212355212355,all
16.2,CSF1PO,0,all
16.2,D10S1248,0,all
16.2,D12S391,0,all
16.2,D13S317,0,all
16.2,D16S539,0,all
16.2,D18S51,0.000482625482625483,all
16.2,D19S433,0.0231660231660232,all
16.2,D1S1656,0,all
16.2,D21S11,0,all
16.2,D22S1045,0,all
16.2,D2S1338,0,all
16.2,D2S441,0,all
16.2,D3S1358,0,all
16.2,D5S818,0,all
16.2,D6S1043,0,all
16.2,D7S820,0,all
16.2,D8S1179,0,all
16.2,F13A01,0,all
16.2,F13B,0,all
16.2,FESFPS,0,all
16.2,FGA,0.000482625482625483,all
16.2,LPL,0,all
16.2,Penta_C,0,all
16.2,Penta_D,0,all
16.2,Penta_E,0,all
16.2,SE33,0.00193050193050193,all
16.2,TH01,0,all
16.2,TPOX,0,all
16.2,vWA,0,all
16.3,CSF1PO,0,all
16.3,D10S1248,0,all
16.3,D12S391,0,all
16.3,D13S317,0,all
16.3,D16S539,0,all
16.3,D18S51,0,all
16.3,D19S433,0,all
16.3,D1S1656,0.0680501930501931,all
16.3,D21S11,0,all
16.3,D22S1045,0,all
16.3,D2S1338,0,all
16.3,D2S441,0,all
16.3,D3S1358,0,all
16.3,D5S818,0,all
16.3,D6S1043,0,all
16.3,D7S820,0,all
16.3,D8S1179,0,all
16.3,F13A01,0,all
16.3,F13B,0,all
16.3,FESFPS,0,all
16.3,FGA,0,all
16.3,LPL,0,all
16.3,Penta_C,0,all
16.3,Penta_D,0,all
16.3,Penta_E,0,all
16.3,SE33,0.000965250965250965,all
16.3,TH01,0,all
16.3,TPOX,0,all
16.3,vWA,0,all
17,CSF1PO,0,all
17,D10S1248,0.0265444015444015,all
17,D12S391,0.124517374517375,all
17,D13S317,0,all
17,D16S539,0,all
17,D18S51,0.133204633204633,all
17,D19S433,0.00241312741312741,all
17,D1S1656,0.041988416988417,all
17,D21S11,0,all
17,D22S1045,0.136583011583012,all
17,D2S1338,0.141891891891892,all
17,D2S441,0.000482625482625483,all
17,D3S1358,0.204150579150579,all
17,D5S818,0,all
17,D6S1043,0.0579150579150579,all
17,D7S820,0,all
17,D8S1179,0.00386100386100386,all
17,F13A01,0.000482625482625483,all
17,F13B,0,all
17,FESFPS,0,all
17,FGA,0.00144787644787645,all
17,LPL,0,all
17,Penta_C,0,all
17,Penta_D,0.00144927536231884,all
17,Penta_E,0.0516409266409267,all
17,SE33,0.0733590733590734,all
17,TH01,0,all
17,TPOX,0,all
17,vWA,0.262065637065637,all
17.1,CSF1PO,0,all
17.1,D10S1248,0,all
17.1,D12S391,0.00144787644787645,all
17.1,D13S317,0,all
17.1,D16S539,0,all
17.1,D18S51,0,all
17.1,D19S433,0,all
17.1,D1S1656,0,all
17.1,D21S11,0,all
17.1,D22S1045,0,all
17.1,D2S1338,0,all
17.1,D2S441,0,all
17.1,D3S1358,0,all
17.1,D5S818,0,all
17.1,D6S1043,0,all
17.1,D7S820,0,all
17.1,D8S1179,0,all
17.1,F13A01,0,all
17.1,F13B,0,all
17.1,FESFPS,0,all
17.1,FGA,0,all
17.1,LPL,0,all
17.1,Penta_C,0,all
17.1,Penta_D,0,all
17.1,Penta_E,0,all
17.1,SE33,0,all
17.1,TH01,0,all
17.1,TPOX,0,all
17.1,vWA,0,all
17.2,CSF1PO,0,all
17.2,D10S1248,0,all
17.2,D12S391,0,all
17.2,D13S317,0,all
17.2,D16S539,0,all
17.2,D18S51,0,all
17.2,D19S433,0.00386100386100386,all
17.2,D1S1656,0,all
17.2,D21S11,0,all
17.2,D22S1045,0,all
17.2,D2S1338,0,all
17.2,D2S441,0,all
17.2,D3S1358,0,all
17.2,D5S818,0,all
17.2,D6S1043,0,all
17.2,D7S820,0,all
17.2,D8S1179,0,all
17.2,F13A01,0,all
17.2,F13B,0,all
17.2,FESFPS,0,all
17.2,FGA,0.000482625482625483,all
17.2,LPL,0,all
17.2,Penta_C,0,all
17.2,Penta_D,0,all
17.2,Penta_E,0,all
17.2,SE33,0.000482625482625483,all
17.2,TH01,0,all
17.2,TPOX,0,all
17.2,vWA,0,all
17.3,CSF1PO,0,all
17.3,D10S1248,0,all
17.3,D12S391,0.0125482625482625,all
17.3,D13S317,0,all
17.3,D16S539,0,all
17.3,D18S51,0,all
17.3,D19S433,0,all
17.3,D1S1656,0.10472972972973,all
17.3,D21S11,0,all
17.3,D22S1045,0,all
17.3,D2S1338,0,all
17.3,D2S441,0,all
17.3,D3S1358,0,all
17.3,D5S818,0,all
17.3,D6S1043,0,all
17.3,D7S820,0,all
17.3,D8S1179,0,all
17.3,F13A01,0,all
17.3,F13B,0,all
17.3,FESFPS,0,all
17.3,FGA,0,all
17.3,LPL,0,all
17.3,Penta_C,0,all
17.3,Penta_D,0,all
17.3,Penta_E,0,all
17.3,SE33,0.00193050193050193,all
17.3,TH01,0,all
17.3,TPOX,0,all
17.3,vWA,0,all
18,CSF1PO,0,all
18,D10S1248,0.00144787644787645,all
18,D12S391,0.208494208494208,all
18,D13S317,0,all
18,D16S539,0,all
18,D18S51,0.0878378378378378,all
18,D19S433,0,all
18,D1S1656,0.00579150579150579,all
18,D21S11,0,all
18,D22S1045,0.0101351351351351,all
18,D2S1338,0.0704633204633205,all
18,D2S441,0,all
18,D3S1358,0.105694980694981,all
18,D5S818,0,all
18,D6S1043,0.106177606177606,all
18,D7S820,0,all
18,D8S1179,0.00193050193050193,all
18,F13A01,0,all
18,F13B,0,all
18,FESFPS,0,all
18,FGA,0.0144787644787645,all
18,LPL,0,all
18,Penta_C,0,all
18,Penta_D,0,all
18,Penta_E,0.0318532818532819,all
18,SE33,0.0955598455598456,all
18,TH01,0,all
18,TPOX,0,all
18,vWA,0.180019305019305,all
18.1,CSF1PO,0,all
18.1,D10S1248,0,all
18.1,D12S391,0.000482625482625483,all
18.1,D13S317,0,all
18.1,D16S539,0,all
18.1,D18S51,0,all
18.1,D19S433,0,all
18.1,D1S1656,0,all
18.1,D21S11,0,all
18.1,D22S1045,0,all
18.1,D2S1338,0,all
18.1,D2S441,0,all
18.1,D3S1358,0,all
18.1,D5S818,0,all
18.1,D6S1043,0.000482625482625483,all
18.1,D7S820,0,all
18.1,D8S1179,0,all
18.1,F13A01,0,all
18.1,F13B,0,all
18.1,FESFPS,0,all
18.1,FGA,0,all
18.1,LPL,0,all
18.1,Penta_C,0,all
18.1,Penta_D,0,all
18.1,Penta_E,0,all
18.1,SE33,0,all
18.1,TH01,0,all
18.1,TPOX,0,all
18.1,vWA,0,all
18.2,CSF1PO,0,all
18.2,D10S1248,0,all
18.2,D12S391,0,all
18.2,D13S317,0,all
18.2,D16S539,0,all
18.2,D18S51,0,all
18.2,D19S433,0.00144787644787645,all
18.2,D1S1656,0,all
18.2,D21S11,0,all
18.2,D22S1045,0,all
18.2,D2S1338,0,all
18.2,D2S441,0,all
18.2,D3S1358,0,all
18.2,D5S818,0,all
18.2,D6S1043,0,all
18.2,D7S820,0,all
18.2,D8S1179,0,all
18.2,F13A01,0,all
18.2,F13B,0,all
18.2,FESFPS,0,all
18.2,FGA,0.00579150579150579,all
18.2,LPL,0,all
18.2,Penta_C,0,all
18.2,Penta_D,0,all
18.2,Penta_E,0,all
18.2,SE33,0,all
18.2,TH01,0,all
18.2,TPOX,0,all
18.2,vWA,0,all
18.3,CSF1PO,0,all
18.3,D10S1248,0,all
18.3,D12S391,0.013030888030888,all
18.3,D13S317,0,all
18.3,D16S539,0,all
18.3,D18S51,0,all
18.3,D19S433,0,all
18.3,D1S1656,0.0357142857142857,all
18.3,D21S11,0,all
18.3,D22S1045,0,all
18.3,D2S1338,0,all
18.3,D2S441,0,all
18.3,D3S1358,0,all
18.3,D5S818,0,all
18.3,D6S1043,0.000482625482625483,all
18.3,D7S820,0,all
18.3,D8S1179,0,all
18.3,F13A01,0,all
18.3,F13B,0,all
18.3,FESFPS,0,all
18.3,FGA,0,all
18.3,LPL,0,all
18.3,Penta_C,0,all
18.3,Penta_D,0,all
18.3,Penta_E,0,all
18.3,SE33,0.000482625482625483,all
18.3,TH01,0,all
18.3,TPOX,0,all
18.3,vWA,0,all
19,CSF1PO,0,all
19,D10S1248,0.00144787644787645,all
19,D12S391,0.151544401544402,all
19,D13S317,0,all
19,D16S539,0,all
19,D18S51,0.0612934362934363,all
19,D19S433,0,all
19,D1S1656,0,all
19,D21S11,0,all
19,D22S1045,0.00241312741312741,all
19,D2S1338,0.148648648648649,all
19,D2S441,0,all
19,D3S1358,0.00916988416988417,all
19,D5S818,0,all
19,D6S1043,0.097972972972973,all
19,D7S820,0,all
19,D8S1179,0,all
19,F13A01,0,all
19,F13B,0,all
19,FESFPS,0,all
19,FGA,0.0579150579150579,all
19,LPL,0,all
19,Penta_C,0,all
19,Penta_D,0,all
19,Penta_E,0.0164092664092664,all
19,SE33,0.0931467181467181,all
19,TH01,0,all
19,TPOX,0,all
19,vWA,0.0786679536679537,all
19.1,CSF1PO,0,all
19.1,D10S1248,0,all
19.1,D12S391,0.00337837837837838,all
19.1,D13S317,0,all
19.1,D16S539,0,all
19.1,D18S51,0,all
19.1,D19S433,0,all
19.1,D1S1656,0,all
19.1,D21S11,0,all
19.1,D22S1045,0,all
19.1,D2S1338,0,all
19.1,D2S441,0,all
19.1,D3S1358,0,all
19.1,D5S818,0,all
19.1,D6S1043,0,all
19.1,D7S820,0,all
19.1,D8S1179,0,all
19.1,F13A01,0,all
19.1,F13B,0,all
19.1,FESFPS,0,all
19.1,FGA,0,all
19.1,LPL,0,all
19.1,Penta_C,0,all
19.1,Penta_D,0,all
19.1,Penta_E,0,all
19.1,SE33,0,all
19.1,TH01,0,all
19.1,TPOX,0,all
19.1,vWA,0,all
19.2,CSF1PO,0,all
19.2,D10S1248,0,all
19.2,D12S391,0,all
19.2,D13S317,0,all
19.2,D16S539,0,all
19.2,D18S51,0,all
19.2,D19S433,0,all
19.2,D1S1656,0,all
19.2,D21S11,0,all
19.2,D22S1045,0,all
19.2,D2S1338,0,all
19.2,D2S441,0,all
19.2,D3S1358,0,all
19.2,D5S818,0,all
19.2,D6S1043,0,all
19.2,D7S820,0,all
19.2,D8S1179,0,all
19.2,F13A01,0,all
19.2,F13B,0,all
19.2,FESFPS,0,all
19.2,FGA,0.000965250965250965,all
19.2,LPL,0,all
19.2,Penta_C,0,all
19.2,Penta_D,0,all
19.2,Penta_E,0,all
19.2,SE33,0.0028957528957529,all
19.2,TH01,0,all
19.2,TPOX,0,all
19.2,vWA,0,all
19.3,CSF1PO,0,all
19.3,D10S1248,0,all
19.3,D12S391,0.00482625482625483,all
19.3,D13S317,0,all
19.3,D16S539,0,all
19.3,D18S51,0,all
19.3,D19S433,0,all
19.3,D1S1656,0.00916988416988417,all
19.3,D21S11,0,all
19.3,D22S1045,0,all
19.3,D2S1338,0,all
19.3,D2S441,0,all
19.3,D3S1358,0,all
19.3,D5S818,0,all
19.3,D6S1043,0.000965250965250965,all
19.3,D7S820,0,all
19.3,D8S1179,0,all
19.3,F13A01,0,all
19.3,F13B,0,all
19.3,FESFPS,0,all
19.3,FGA,0,all
19.3,LPL,0,all
19.3,Penta_C,0,all
19.3,Penta_D,0,all
19.3,Penta_E,0,all
19.3,SE33,0,all
19.3,TH01,0,all
19.3,TPOX,0,all
19.3,vWA,0,all
19.4,CSF1PO,0,all
19.4,D10S1248,0,all
19.4,D12S391,0,all
19.4,D13S317,0,all
19.4,D16S539,0,all
19.4,D18S51,0,all
19.4,D19S433,0,all
19.4,D1S1656,0,all
19.4,D21S11,0,all
19.4,D22S1045,0,all
19.4,D2S1338,0,all
19.4,D2S441,0,all
19.4,D3S1358,0,all
19.4,D5S818,0,all
19.4,D6S1043,0,all
19.4,D7S820,0,all
19.4,D8S1179,0,all
19.4,F13A01,0,all
19.4,F13B,0,all
19.4,FESFPS,0,all
19.4,FGA,0,all
19.4,LPL,0,all
19.4,Penta_C,0,all
19.4,Penta_D,0,all
19.4,Penta_E,0.000965250965250965,all
19.4,SE33,0,all
19.4,TH01,0,all
19.4,TPOX,0,all
19.4,vWA,0,all
20,CSF1PO,0,all
20,D10S1248,0,all
20,D12S391,0.126447876447876,all
20,D13S317,0,all
20,D16S539,0,all
20,D18S51,0.0357142857142857,all
20,D19S433,0,all
20,D1S1656,0,all
20,D21S11,0,all
20,D22S1045,0,all
20,D2S1338,0.132722007722008,all
20,D2S441,0,all
20,D3S1358,0.000965250965250965,all
20,D5S818,0,all
20,D6S1043,0.0458494208494209,all
20,D7S820,0,all
20,D8S1179,0,all
20,F13A01,0,all
20,F13B,0,all
20,FESFPS,0,all
20,FGA,0.0883204633204633,all
20,LPL,0,all
20,Penta_C,0,all
20,Penta_D,0,all
20,Penta_E,0.0115830115830116,all
20,SE33,0.0723938223938224,all
20,TH01,0,all
20,TPOX,0,all
20,vWA,0.0115830115830116,all
20.1,CSF1PO,0,all
20.1,D10S1248,0,all
20.1,D12S391,0.000965250965250965,all
20.1,D13S317,0,all
20.1,D16S539,0,all
20.1,D18S51,0,all
20.1,D19S433,0,all
20.1,D1S1656,0,all
20.1,D21S11,0,all
20.1,D22S1045,0,all
20.1,D2S1338,0,all
20.1,D2S441,0,all
20.1,D3S1358,0,all
20.1,D5S818,0,all
20.1,D6S1043,0,all
20.1,D7S820,0,all
20.1,D8S1179,0,all
20.1,F13A01,0,all
20.1,F13B,0,all
20.1,FESFPS,0,all
20.1,FGA,0,all
20.1,LPL,0,all
20.1,Penta_C,0,all
20.1,Penta_D,0,all
20.1,Penta_E,0,all
20.1,SE33,0,all
20.1,TH01,0,all
20.1,TPOX,0,all
20.1,vWA,0,all
20.2,CSF1PO,0,all
20.2,D10S1248,0,all
20.2,D12S391,0,all
20.2,D13S317,0,all
20.2,D16S539,0,all
20.2,D18S51,0,all
20.2,D19S433,0,all
20.2,D1S1656,0,all
20.2,D21S11,0,all
20.2,D22S1045,0,all
20.2,D2S1338,0,all
20.2,D2S441,0,all
20.2,D3S1358,0,all
20.2,D5S818,0,all
20.2,D6S1043,0,all
20.2,D7S820,0,all
20.2,D8S1179,0,all
20.2,F13A01,0,all
20.2,F13B,0,all
20.2,FESFPS,0,all
20.2,FGA,0,all
20.2,LPL,0,all
20.2,Penta_C,0,all
20.2,Penta_D,0,all
20.2,Penta_E,0,all
20.2,SE33,0.00675675675675676,all
20.2,TH01,0,all
20.2,TPOX,0,all
20.2,vWA,0,all
20.3,CSF1PO,0,all
20.3,D10S1248,0,all
20.3,D12S391,0.000482625482625483,all
20.3,D13S317,0,all
20.3,D16S539,0,all
20.3,D18S51,0,all
20.3,D19S433,0,all
20.3,D1S1656,0,all
20.3,D21S11,0,all
20.3,D22S1045,0,all
20.3,D2S1338,0,all
20.3,D2S441,0,all
20.3,D3S1358,0,all
20.3,D5S818,0,all
20.3,D6S1043,0.00241312741312741,all
20.3,D7S820,0,all
20.3,D8S1179,0,all
20.3,F13A01,0,all
20.3,F13B,0,all
20.3,FESFPS,0,all
20.3,FGA,0,all
20.3,LPL,0,all
20.3,Penta_C,0,all
20.3,Penta_D,0,all
20.3,Penta_E,0,all
20.3,SE33,0,all
20.3,TH01,0,all
20.3,TPOX,0,all
20.3,vWA,0,all
21,CSF1PO,0,all
21,D10S1248,0,all
21,D12S391,0.100868725868726,all
21,D13S317,0,all
21,D16S539,0,all
21,D18S51,0.00965250965250965,all
21,D19S433,0,all
21,D1S1656,0,all
21,D21S11,0,all
21,D22S1045,0,all
21,D2S1338,0.0666023166023166,all
21,D2S441,0,all
21,D3S1358,0,all
21,D5S818,0,all
21,D6S1043,0.0111003861003861,all
21,D7S820,0,all
21,D8S1179,0,all
21,F13A01,0,all
21,F13B,0,all
21,FESFPS,0,all
21,FGA,0.147200772200772,all
21,LPL,0,all
21,Penta_C,0,all
21,Penta_D,0,all
21,Penta_E,0.00434362934362934,all
21,SE33,0.0333011583011583,all
21,TH01,0,all
21,TPOX,0,all
21,vWA,0.00144787644787645,all
21.2,CSF1PO,0,all
21.2,D10S1248,0,all
21.2,D12S391,0,all
21.2,D13S317,0,all
21.2,D16S539,0,all
21.2,D18S51,0.000482625482625483,all
21.2,D19S433,0,all
21.2,D1S1656,0,all
21.2,D21S11,0,all
21.2,D22S1045,0,all
21.2,D2S1338,0,all
21.2,D2S441,0,all
21.2,D3S1358,0,all
21.2,D5S818,0,all
21.2,D6S1043,0,all
21.2,D7S820,0,all
21.2,D8S1179,0,all
21.2,F13A01,0,all
21.2,F13B,0,all
21.2,FESFPS,0,all
21.2,FGA,0.00193050193050193,all
21.2,LPL,0,all
21.2,Penta_C,0,all
21.2,Penta_D,0,all
21.2,Penta_E,0,all
21.2,SE33,0.0178571428571429,all
21.2,TH01,0,all
21.2,TPOX,0,all
21.2,vWA,0,all
21.3,CSF1PO,0,all
21.3,D10S1248,0,all
21.3,D12S391,0,all
21.3,D13S317,0,all
21.3,D16S539,0,all
21.3,D18S51,0,all
21.3,D19S433,0,all
21.3,D1S1656,0,all
21.3,D21S11,0,all
21.3,D22S1045,0,all
21.3,D2S1338,0,all
21.3,D2S441,0,all
21.3,D3S1358,0,all
21.3,D5S818,0,all
21.3,D6S1043,0.0101351351351351,all
21.3,D7S820,0,all
21.3,D8S1179,0,all
21.3,F13A01,0,all
21.3,F13B,0,all
21.3,FESFPS,0,all
21.3,FGA,0,all
21.3,LPL,0,all
21.3,Penta_C,0,all
21.3,Penta_D,0,all
21.3,Penta_E,0,all
21.3,SE33,0,all
21.3,TH01,0,all
21.3,TPOX,0,all
21.3,vWA,0,all
22,CSF1PO,0,all
22,D10S1248,0,all
22,D12S391,0.0661196911196911,all
22,D13S317,0,all
22,D16S539,0,all
22,D18S51,0.00868725868725869,all
22,D19S433,0,all
22,D1S1656,0,all
22,D21S11,0,all
22,D22S1045,0,all
22,D2S1338,0.0752895752895753,all
22,D2S441,0,all
22,D3S1358,0,all
22,D5S818,0,all
22,D6S1043,0.000482625482625483,all
22,D7S820,0,all
22,D8S1179,0,all
22,F13A01,0,all
22,F13B,0,all
22,FESFPS,0,all
22,FGA,0.197393822393822,all
22,LPL,0,all
22,Penta_C,0,all
22,Penta_D,0,all
22,Penta_E,0.00386100386100386,all
22,SE33,0.0144787644787645,all
22,TH01,0,all
22,TPOX,0,all
22,vWA,0,all
22.2,CSF1PO,0,all
22.2,D10S1248,0,all
22.2,D12S391,0.000482625482625483,all
22.2,D13S317,0,all
22.2,D16S539,0,all
22.2,D18S51,0,all
22.2,D19S433,0,all
22.2,D1S1656,0,all
22.2,D21S11,0,all
22.2,D22S1045,0,all
22.2,D2S1338,0,all
22.2,D2S441,0,all
22.2,D3S1358,0,all
22.2,D5S818,0,all
22.2,D6S1043,0,all
22.2,D7S820,0,all
22.2,D8S1179,0,all
22.2,F13A01,0,all
22.2,F13B,0,all
22.2,FESFPS,0,all
22.2,FGA,0.00675675675675676,all
22.2,LPL,0,all
22.2,Penta_C,0,all
22.2,Penta_D,0,all
22.2,Penta_E,0,all
22.2,SE33,0.0231660231660232,all
22.2,TH01,0,all
22.2,TPOX,0,all
22.2,vWA,0,all
22.3,CSF1PO,0,all
22.3,D10S1248,0,all
22.3,D12S391,0,all
22.3,D13S317,0,all
22.3,D16S539,0,all
22.3,D18S51,0,all
22.3,D19S433,0,all
22.3,D1S1656,0,all
22.3,D21S11,0,all
22.3,D22S1045,0,all
22.3,D2S1338,0,all
22.3,D2S441,0,all
22.3,D3S1358,0,all
22.3,D5S818,0,all
22.3,D6S1043,0.0028957528957529,all
22.3,D7S820,0,all
22.3,D8S1179,0,all
22.3,F13A01,0,all
22.3,F13B,0,all
22.3,FESFPS,0,all
22.3,FGA,0.000482625482625483,all
22.3,LPL,0,all
22.3,Penta_C,0,all
22.3,Penta_D,0,all
22.3,Penta_E,0,all
22.3,SE33,0,all
22.3,TH01,0,all
22.3,TPOX,0,all
22.3,vWA,0,all
23,CSF1PO,0,all
23,D10S1248,0,all
23,D12S391,0.0492277992277992,all
23,D13S317,0,all
23,D16S539,0,all
23,D18S51,0.00193050193050193,all
23,D19S433,0,all
23,D1S1656,0,all
23,D21S11,0,all
23,D22S1045,0,all
23,D2S1338,0.118243243243243,all
23,D2S441,0,all
23,D3S1358,0,all
23,D5S818,0,all
23,D6S1043,0.00337837837837838,all
23,D7S820,0,all
23,D8S1179,0,all
23,F13A01,0,all
23,F13B,0,all
23,FESFPS,0,all
23,FGA,0.155888030888031,all
23,LPL,0,all
23,Penta_C,0,all
23,Penta_D,0,all
23,Penta_E,0.00337837837837838,all
23,SE33,0.00434362934362934,all
23,TH01,0,all
23,TPOX,0,all
23,vWA,0,all
23.2,CSF1PO,0,all
23.2,D10S1248,0,all
23.2,D12S391,0,all
23.2,D13S317,0,all
23.2,D16S539,0,all
23.2,D18S51,0,all
23.2,D19S433,0,all
23.2,D1S1656,0,all
23.2,D21S11,0,all
23.2,D22S1045,0,all
23.2,D2S1338,0,all
23.2,D2S441,0,all
23.2,D3S1358,0,all
23.2,D5S818,0,all
23.2,D6S1043,0,all
23.2,D7S820,0,all
23.2,D8S1179,0,all
23.2,F13A01,0,all
23.2,F13B,0,all
23.2,FESFPS,0,all
23.2,FGA,0.00241312741312741,all
23.2,LPL,0,all
23.2,Penta_C,0,all
23.2,Penta_D,0,all
23.2,Penta_E,0,all
23.2,SE33,0.027992277992278,all
23.2,TH01,0,all
23.2,TPOX,0,all
23.2,vWA,0,all
23.3,CSF1PO,0,all
23.3,D10S1248,0,all
23.3,D12S391,0,all
23.3,D13S317,0,all
23.3,D16S539,0,all
23.3,D18S51,0,all
23.3,D19S433,0,all
23.3,D1S1656,0,all
23.3,D21S11,0,all
23.3,D22S1045,0,all
23.3,D2S1338,0,all
23.3,D2S441,0,all
23.3,D3S1358,0,all
23.3,D5S818,0,all
23.3,D6S1043,0.000482625482625483,all
23.3,D7S820,0,all
23.3,D8S1179,0,all
23.3,F13A01,0,all
23.3,F13B,0,all
23.3,FESFPS,0,all
23.3,FGA,0,all
23.3,LPL,0,all
23.3,Penta_C,0,all
23.3,Penta_D,0,all
23.3,Penta_E,0,all
23.3,SE33,0,all
23.3,TH01,0,all
23.3,TPOX,0,all
23.3,vWA,0,all
24,CSF1PO,0,all
24,D10S1248,0,all
24,D12S391,0.0255791505791506,all
24,D13S317,0,all
24,D16S539,0,all
24,D18S51,0.000965250965250965,all
24,D19S433,0,all
24,D1S1656,0,all
24,D21S11,0,all
24,D22S1045,0,all
24,D2S1338,0.097007722007722,all
24,D2S441,0,all
24,D3S1358,0,all
24,D5S818,0,all
24,D6S1043,0.00193050193050193,all
24,D7S820,0,all
24,D8S1179,0,all
24,F13A01,0,all
24,F13B,0,all
24,FESFPS,0,all
24,FGA,0.137065637065637,all
24,LPL,0,all
24,Penta_C,0,all
24,Penta_D,0,all
24,Penta_E,0.000482625482625483,all
24,SE33,0.000482625482625483,all
24,TH01,0,all
24,TPOX,0,all
24,vWA,0,all
24.2,CSF1PO,0,all
24.2,D10S1248,0,all
24.2,D12S391,0,all
24.2,D13S317,0,all
24.2,D16S539,0,all
24.2,D18S51,0,all
24.2,D19S433,0,all
24.2,D1S1656,0,all
24.2,D21S11,0.000482625482625483,all
24.2,D22S1045,0,all
24.2,D2S1338,0,all
24.2,D2S441,0,all
24.2,D3S1358,0,all
24.2,D5S818,0,all
24.2,D6S1043,0,all
24.2,D7S820,0,all
24.2,D8S1179,0,all
24.2,F13A01,0,all
24.2,F13B,0,all
24.2,FESFPS,0,all
24.2,FGA,0.000965250965250965,all
24.2,LPL,0,all
24.2,Penta_C,0,all
24.2,Penta_D,0,all
24.2,Penta_E,0,all
24.2,SE33,0.0231660231660232,all
24.2,TH01,0,all
24.2,TPOX,0,all
24.2,vWA,0,all
24.3,CSF1PO,0,all
24.3,D10S1248,0,all
24.3,D12S391,0.000482625482625483,all
24.3,D13S317,0,all
24.3,D16S539,0,all
24.3,D18S51,0,all
24.3,D19S433,0,all
24.3,D1S1656,0,all
24.3,D21S11,0,all
24.3,D22S1045,0,all
24.3,D2S1338,0,all
24.3,D2S441,0,all
24.3,D3S1358,0,all
24.3,D5S818,0,all
24.3,D6S1043,0,all
24.3,D7S820,0,all
24.3,D8S1179,0,all
24.3,F13A01,0,all
24.3,F13B,0,all
24.3,FESFPS,0,all
24.3,FGA,0,all
24.3,LPL,0,all
24.3,Penta_C,0,all
24.3,Penta_D,0,all
24.3,Penta_E,0,all
24.3,SE33,0,all
24.3,TH01,0,all
24.3,TPOX,0,all
24.3,vWA,0,all
25,CSF1PO,0,all
25,D10S1248,0,all
25,D12S391,0.0115830115830116,all
25,D13S317,0,all
25,D16S539,0,all
25,D18S51,0,all
25,D19S433,0,all
25,D1S1656,0,all
25,D21S11,0,all
25,D22S1045,0,all
25,D2S1338,0.0834942084942085,all
25,D2S441,0,all
25,D3S1358,0,all
25,D5S818,0,all
25,D6S1043,0.000482625482625483,all
25,D7S820,0,all
25,D8S1179,0,all
25,F13A01,0,all
25,F13B,0,all
25,FESFPS,0,all
25,FGA,0.1003861003861,all
25,LPL,0,all
25,Penta_C,0,all
25,Penta_D,0,all
25,Penta_E,0.00193050193050193,all
25,SE33,0,all
25,TH01,0,all
25,TPOX,0,all
25,vWA,0,all
25.2,CSF1PO,0,all
25.2,D10S1248,0,all
25.2,D12S391,0,all
25.2,D13S317,0,all
25.2,D16S539,0,all
25.2,D18S51,0,all
25.2,D19S433,0,all
25.2,D1S1656,0,all
25.2,D21S11,0.000482625482625483,all
25.2,D22S1045,0,all
25.2,D2S1338,0,all
25.2,D2S441,0,all
25.2,D3S1358,0,all
25.2,D5S818,0,all
25.2,D6S1043,0,all
25.2,D7S820,0,all
25.2,D8S1179,0,all
25.2,F13A01,0,all
25.2,F13B,0,all
25.2,FESFPS,0,all
25.2,FGA,0.000482625482625483,all
25.2,LPL,0,all
25.2,Penta_C,0,all
25.2,Penta_D,0,all
25.2,Penta_E,0,all
25.2,SE33,0.0352316602316602,all
25.2,TH01,0,all
25.2,TPOX,0,all
25.2,vWA,0,all
26,CSF1PO,0,all
26,D10S1248,0,all
26,D12S391,0.00337837837837838,all
26,D13S317,0,all
26,D16S539,0,all
26,D18S51,0,all
26,D19S433,0,all
26,D1S1656,0,all
26,D21S11,0.000482625482625483,all
26,D22S1045,0,all
26,D2S1338,0.0226833976833977,all
26,D2S441,0,all
26,D3S1358,0,all
26,D5S818,0,all
26,D6S1043,0.000482625482625483,all
26,D7S820,0,all
26,D8S1179,0,all
26,F13A01,0,all
26,F13B,0,all
26,FESFPS,0,all
26,FGA,0.0492277992277992,all
26,LPL,0,all
26,Penta_C,0,all
26,Penta_D,0,all
26,Penta_E,0,all
26,SE33,0.000482625482625483,all
26,TH01,0,all
26,TPOX,0,all
26,vWA,0,all
26.2,CSF1PO,0,all
26.2,D10S1248,0,all
26.2,D12S391,0,all
26.2,D13S317,0,all
26.2,D16S539,0,all
26.2,D18S51,0,all
26.2,D19S433,0,all
